URL,Lyrics,Chords
https://tabs.ultimate-guitar.com/tab/john-lennon/imagine-chords-9306,Imagine there's no heaven It's easy if you try No hell below us Above us only sky Imagine all the people Living for today ahah Imagine there's no countries It isn't hard to do Nothing to kill or die for And no religion too Imagine all the people Living life in peace you hou hou ou ou You may say I'm a dreamer But I'm not the only one I hope some day you'll join us And the world will be as one Imagine no possessions I wonder if you can No need for greed or hunger A brotherhood of man Imagine all the people Sharing all the world you hou hou ou You may say I'm a dreamer But I'm not the only one I hope some day you'll join us And the world will live as one,C Cmaj7 F C Cmaj7 F C Cmaj7 F C Cmaj7 F F Am/E Dm7 F/C G C/G G7 C Cmaj7 F C Cmaj7 F C Cmaj7 F C Cmaj7 F F Am/E Dm7 F/C G C/G G7 F G C Cmaj7 E E7 F G C Cmaj7 E E7 F G C Cmaj7 E E7 F G C C Cmaj7 F C Cmaj7 F C Cmaj7 F C Cmaj7 F F Am/E Dm7 F/C G C/G G7 F G C Cmaj7 E E7 F G C Cmaj7 E E7 F G C Cmaj7 E E7 F G C
https://tabs.ultimate-guitar.com/tab/coldplay/yellow-chords-114080,"Look at the stars Look how they shine for you And everything you do Yeah, they were all yellow I came along I wrote a song for you And all the things you do And it was called ""Yellow"" So then I took my turn Oh, what a thing to have done And it was all yellow Your skin Oh yeah, your skin and bones Turn into something beautiful You know, you know I love you so You know I love you so I swam across I jumped across for you Oh, what a thing to do 'Cause you were all yellow I drew a line I drew a line for you Oh, what a thing to do And it was all yellow Your skin Oh yeah, your skin and bones Turn into something beautiful And you know For you I bleed myself dry For you I bleed myself dry It's true, look how they shine for you Look how they shine for you Look how they shine for Look how they shine for you Look how they shine for you Look how they shine Look at the stars Look how they shine for you And all the things that you do",G G G D C G G D Cmaj7 G D Cmaj7 G D Cmaj7 G Gsus4 Cmaj7 Em7 D Cmaj7 Em7 D Cmaj7 Em7 D Cmaj7 G D C G Gsus4 G D Cmaj7 G D Cmaj7 G Gsus4 C Em7 D Cmaj7 Em7 D Cmaj7 Em7 D Cmaj7 G D C G Gsus4 G D Cmaj7 G D Cmaj7 G Dm7 Cmaj7
https://tabs.ultimate-guitar.com/tab/johnny-cash/hurt-chords-89849,I hurt myself today to see if I still feel I focus on the pain the only thing that's real The needle tears a hole the old familiar sting Try to kill it all away but I remember everything What have I become? My sweetest friend Everyone I know goes away in the end And you could have it all My empire of dirt I will let you down I will make you hurt I wear this crown of thorns upon my liar's chair Full of broken thoughts I cannot repair Beneath the stains of time the feelings disappear You are someone else I am still right here What have I become? My sweetest friend Everyone I know goes away in the end And you could have it all My empire of dirt I will let you down I will make you hurt If I could start again a million miles away I would keep myself I would find a way,G G Am7 Fadd9 C Fadd9 E Am7 Fadd9 C G A D Am C D Am C D Am C D Am C D Am C D Am C D Am C D Am C D Am C D Am C D G Am F C G Am F C G Am F G G Am F G Am Am C D Am C D Am C D Am C D Am C D Am C D Am C D Am C D Am C D Am C D G Am F C G Am F C G Am F G G Am F G G Am F G G Am F G
https://tabs.ultimate-guitar.com/tab/adele/someone-like-you-chords-1006751,"I heard that you're settled down That you found a girl and you're married now I heard that your dreams came true Guess she gave you things I didn't give to you Old friend, why are you so shy? Ain't like you to hold back or hide from the light I hate to turn up out of the blue uninvited But I couldn't stay away, I couldn't fight it I'd hoped you'd see my face and that you'd be reminded That for me it isn't o ver Never mind, I'll find someone like you ou I wish nothing but the best for you too Don't forget me, I beg, I'll remember you said Sometimes it lasts in love but sometimes it hurts instea ead Sometimes it lasts in love but sometimes it hurts instea ead You know how the time flies Only yesterday was the time of our lives We were born and raised in a summer haze Bound by the surprise of our glory days I hate to turn up out of the blue uninvited But I couldn't stay away, I couldn't fight it I'd hoped you'd see my face and that you'd be reminded That for me it isn't o ver Never mind, I'll find someone like you ou I wish nothing but the best for you too Don't forget me, I beg, I'll remember you said Sometimes it lasts in love but sometimes it hurts instead, yeah Nothing compares, no worries or cares Regrets and mistakes, they are memories made Who would have known how bittersweet this would taste? Never mind, I'll find someone like you ou I wish nothing but the best for you ou Don't forget me, I beg, I'll remember you said Sometimes it lasts in love but sometimes it hurts instea ead Never mind, I'll find someone like you ou I wish nothing but the best for you too Don't forget me, I beg, I'll remember you said Sometimes it lasts in love but sometimes it hurts instea ead Sometimes it lasts in love but sometimes it hurts instea ya ya ya",G Bm F Em C G Bm F Em C G Bm F Em C G Bm F Em C D9 Em C D9 Em C Em G D Em C G D Em C G D Em C G D Em C G D Em C G Bm F Em C G Bm F Em C D9 Em C D9 Em C D Em D G D Em C G D Em C G D Em C G D Em C D Em C Am G C D G D F Em C G D F Em C G D Em C G D F Em C G D Em C G D F Em C G D Em C G D Em C G D Em C D G
https://tabs.ultimate-guitar.com/tab/imagine-dragons/radioactive-chords-1171909,"Gsus I'm waking up to ash and dust I wipe my brow and I sweat my rust I'm breathing in the chemicals I'm breaking in, shaping up, then checking out on the prison bus This is it, the apocalypse Whoa I'm waking up, I feel it in my bones Enough to make my systems blow Welcome to the new age, to the new age Welcome to the new age, to the new age Whoa, whoa, I'm radioactive, radioactive Whoa, whoa, I'm radioactive, radioactive I raise my flags, dye my clothes It's a revolution, I suppose We're painted red to fit right in Whoa I'm breaking in, shaping up, then checking out on the prison bus This is it, the apocalypse Whoa I'm waking up, I feel it in my bones Enough to make my systems blow Welcome to the new age, to the new age Welcome to the new age, to the new age Whoa, whoa, I'm radioactive, radioactive Whoa, whoa, I'm radioactive, radioactive All systems go, sun hasn't died Deep in my bones, straight from inside I'm waking up, I feel it in my bones Enough to make my systems blow Welcome to the new age, to the new age Welcome to the new age, to the new age Whoa, whoa, I'm radioactive, radioactive Whoa, whoa, I'm radioactive, radioactive",Am C G6 Am C G D Am C G C Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am Cmaj7 G D Am Cmaj7 G D Am C G D Am C G D Am C G D Am C G D
https://tabs.ultimate-guitar.com/tab/the-beatles/hey-jude-chords-17275,"Hey Jude, don't make it bad Csus Take a sad song and make it better Remember to let her into your heart and then you can start to make it better Hey Jude, don't be afraid Csus You were made to go out and get her The minute you let her under your skin then you begin to make it better And anytime you feel the pain, hey Jude, refrain Don't carry the world upon your shoulders For well you know that it's a fool who plays it cool by making his world a little colder Na na na na na na na na naa Hey Jude, don't let me down Csus You have found her, now go and get her Remember to let her into you heart then you can start to make it better So let it out and let it in, hey Jude, begin You're waiting for someone to perform with And don't you know that it's just you, hey Jude, you'll do The movement you need is on your shoulders Na na na na na na na na naa yeah Hey Jude, don't make it bad Csus Take a sad song and make it better Remember to let her under your skin and then you'll begin to make it better, better, better, better, better, better, ahhhhhh! Na na na na na na na Na na na na Hey Jude Na na na na na na na Na na na na Hey Jude",F C F C C7 C7 F Bb F C F F C F C C7 C7 F Bb F C F Fmaj7 F7 Bb Bb A Gm Bb F C E C F Fmaj7 F7 Bb Bb A Gm Bb F C E C F F F7 C C7 C F C7 F C F C C7 C7 F Bb F C F Fmaj7 F7 Bb Bb A Gm Bb F C E C F Fmaj7 F7 Bb Bb A Gm Bb F C E C F F F7 C C7 C F C7 F C F C C7 C7 F Bb F C F F Eb Bb F F Eb Bb F
https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/have-you-ever-seen-the-rain-chords-56479,"Someone told me long ago There's a calm before the storm, I know It's been coming for some time When it's over, so they say It'll rain a sunny day, I know Shining down like water I wanna know Have you ever seen the rain I wanna know Have you ever seen the rain Coming down on a sunny day Yesterday and days before Sun is cold and rain is hard, I know Been that way for all my time 'Til forever on it goes Through the circle fast and slow, I know It can't stop, I wonder I wanna know Have you ever seen the rain I wanna know Have you ever seen the rain Coming down on a sunny day I wanna know Have you ever seen the rain I wanna know Have you ever seen the rain Coming down on a sunny day",Am F C C G C C C G C C C G C F G C C B Am Am7 G F G C C B Am Am7 G F G C C C G C C C G C F G C C B Am Am7 G F G C C B Am Am7 G F G C F G C C B Am Am7 G F G C C B Am Am7 G F G C G C
https://tabs.ultimate-guitar.com/tab/the-cranberries/zombie-chords-844902,"Another head hangs lowly, child is slowly taken And the violence caused such silence, who are we mistaken But you see it's not me, it's not my family In your head, in your head, they are fighting With their tanks and their bombs and their bombs and their guns in your head, in your head, they are crying In your head, in your head, zombie, zombie, zombie What's in your head, in your head, zombie, zombie, zombie Another mother's breaking heart is taking over When the violence causes silence, we must be mistaken It's the same old theme since In your head, in your head, they're still fighting With their tanks and their bombs and their bombs and their guns In your head, in your head, they're dying In your head, in your head, zombie, zombie, zombie What's in your head, in your head, zombie, zombie, zombie",Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C G D F Em C Em C Em C G D F Em C Em C Em C Em
https://tabs.ultimate-guitar.com/tab/green-day/good-riddance-time-of-your-life-chords-12835,"Another turning point, a fork stuck in the road Time grabs you by the wrist, directs you where to go So make the best of this test and don't ask why It's not a question but a lesson learned in time It's something unpredictable but in the end it's right I hope you had the time of your life So take the photographs and still frames in your mind Hang it on a shelf, in good health and good time Tattoos of memories and dead skin on trial For what it's worth it was worth all the while It's something unpredictable but in the end it's right I hope you had the time of your life It's something unpredictable but in the end it's right I hope you had the time of your life It's something unpredictable but in the end it's right I hope you had the time of your life",G Cadd9 D G Cadd9 D G Cadd9 D G Cadd9 D Em D C G Em D C G Em G Em G Em D G G Cadd9 D G Cadd9 D G Cadd9 D G Cadd9 D Em D C G Em D C G Em G Em G Em D G G Cadd9 D G Cadd9 D G Cadd9 D G Cadd9 D Em D C G Em D C G Em G Em G Em D G G Cadd9 D G Cadd9 D Em G Em G Em D G G Cadd9 D G Cadd9 D G
https://tabs.ultimate-guitar.com/tab/bruno-mars/just-the-way-you-are-chords-970416,"Ah, ah ah ah Ah ah ah ah, ah ah ah Oh her eyes, her eyes, make the stars look like they're not shining Her hair, her hair, falls perfectly without her trying She's so beautiful, and I tell her every day Yeah, I know, I know when I compliment her she won't believe me And it's so, it's so sad to think that she don't see what I see But every time she asks me do I look okay, I say When I see your face, there's not a thing that I would change Cause you're amazing, just the way you are And when you smile, the whole world stops and stares for a while Cause girl you're amazing, just the way you are, Her lips, her lips, I could kiss them all day if she'd let me Her laugh, her laugh, she hates but I think it's so sexy She's so beautiful, and I tell her every day Oh, you know, you know, you know I'd never ask you to change If perfect is what you're searching for, then just stay the same So, don't even bother asking if you look okay, you know I'll say When I see your face, there's not a thing that I would change Cause you're amazing, just the way you are And when you smile, the whole world stops and stares for a while Cause girl you're amazing, just the way you are The way you are, the way you are Girl you're amazing, just the way you are When I see your face, there's not a thing that I would change Cause you're amazing, just the way you are And when you smile, the whole world stops and stares for a while Cause girl you're amazing, just the way you are",D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D D Bm7 G D
https://tabs.ultimate-guitar.com/tab/sam-smith/stay-with-me-chords-1473600,"Guess it's true, I'm not good at a onenight stand But I still need love 'cause I'm just a man These nights never seem to go to plan I don't want you to leave, will you hold my hand? Won't you stay with me? Cause you're all I need This ain't love it's clear to see dim But darling, stay with me Why am I so emotional? No, it's not a good look, gain some selfcontrol And deep down I know this never works But you can lay with me so it doesn't hurt Won't you stay with me? Cause you're all I need This ain't love it's clear to see dim But darling, stay with me Oh oh oh ohhh oh ohhh oh ohhh Oh oh oh ohhh oh ohhh oh ohhh Oh oh oh ohhh oh ohhh oh ohhh dim Oh oh oh ohhh oh ohhh oh ohhh Won't you stay with me? Cause you're all I need This ain't love it's clear to see dim But darling, stay with me Oh, won't you stay with me? Cause you're all I need This ain't love it's clear to see dim But darling, stay with me",Am7 F C Am7 F C Am7 F C Am7 F C Am7 F C Am7 Gsus C Am F C Am F C G Am F C G#dim Am F C Am7 F C Am7 F C Am7 F C Am7 Gsus C Am F C Am F C G Am F C G#dim Am F C Am F C Am F C G Am F C G#dim Am F C Am F C Am F C G Am F C G#dim Am F C Am F C Am F C G Am F C G#dim Am F C
https://tabs.ultimate-guitar.com/tab/taylor-swift/you-belong-with-me-chords-752550,"h You're on the phone with your girlfriend, she's upset She's going off about something that you said 'Cause she doesn't get your humor like I do I'm in the room, it's a typical Tuesday night I'm listening to the kind of music she doesn't like And she'll never know your story like I do But she wears short skirts, I wear Tshirts She's cheer captain and I'm on the bleachers Dreaming about the day when you wake up and find That what you're looking for has been here the whole time If you could see that I'm the one who understands you Been here all along, so why can't you see? You belong with me, you belong with me h Walkin' the streets with you and your worn out jeans I can't help thinking this is how it ought to be Laughing on a park bench, thinking to myself Hey, isn't this easy And you've got a smile that could light up this whole town I haven't seen it in a while since she brought you down You say you're fine, I know you better than that Hey, whatcha doing with a girl like that She wears high heels, I wear sneakers She's cheer captain and I'm on the bleachers Dreaming about the day when you wake up and find That what you're looking for has been here the whole time If you could see that I'm the one who understands you Been here all along, so why can't you see? You belong with me Standing by and waiting at your back door All this time how could you not know, baby You belong with me, you belong with me Oh, I remember you drivin' to my house In the middle of the night I'm the one who makes you laugh When you know you're about to cry I know your favorite songs And you tell me 'bout your dreams Think I know where you belong Think I know it's with me Can't you see that I'm the one who understands you Been here all along, so why can't you see? You belong with me Standing by and waiting at your back door All this time how could you not know, baby You belong with me, you belong with me You belong with me Have you ever thought just maybe You belong with me, you belong with me",D B G D A E D A Em G D A Em G Em G D A Em G A D A Em G D D B G D A E D A Em G D A Em G Em G D A Em G A D A Em G D A Em G D D A Em G Em G D A Em G D A D A Em G D A Em G D A Em G D
https://tabs.ultimate-guitar.com/tab/adele/when-we-were-young-chords-1782038,"Everybody loves the things you do From the way you talk to the way you move Everybody here is watching you Cause you feel like home, you're like a dream come true But if by chance you're here alone Can I have a moment before I go Cause I've been by myself all night long Hoping you're someone I used to know You look like a movie You sound like a song My God this reminds me Of when we were young Let me photograph you in this light, in case it is the last time That we might be exactly like we were before we realized We were sad of getting old, it made us restless It was just like a movie, it was just like a song I was so scared to face my fears And nobody told me that you'd be here And I swear you'd moved overseas That's what you said when you left me You still look like a movie You still sound like a song My God this reminds me Of when we were young Let me photograph you in this light, in case it is the last time That we might be exactly like we were before we realized We were sad of getting old, it made us restless It was just like a movie, it was just like a song When we were young When we were young When we were young When we were young It's hard to admit that, everything just takes me back To when you were there To when you were there And a part of me keeps holding on, just in case it hasn't gone I guess I still care Do you still care? It was just like a movie It was just like a song My God this reminds me Of when we were young When we were young When we were young When we were young When we were young Let me photograph you in this light, in case it is the last time That we might be exactly like we were before we realized We were sad of getting old, it made us restless Oh, I'm so mad I'm getting old, it makes me reckless It was just like a movie, it was just like a song When we were young",Am Em F C E Dm C Am Em F C E Dm C Am Em F C E Dm C C C B Am Em F C E Dm C C C B Am Em F C E Dm Gsus4 G F G Em F F G Em G C Em F G C Em F G Am C E F Fm Dm F Gsus4 G Am Em F C E Dm C C C B Am Em F C E Dm Gsus4 G F G Em F F G Em G C Em F G C Em F G Am C E F Fm Dm F G E7 G Am C G F C E Dm Dm C G E7 G Am C G F C E Dm G E7 G Am C G F C E Dm G F G Em F F G Em G C Em F G C Em F G C Em F G C Em F G Am C E F G Am C E F Fm Dm F Gsus4 G C
https://tabs.ultimate-guitar.com/tab/adele/rolling-in-the-deep-chords-1007655,"C C G There's a fire starting in my heart, Bb G Bb Reaching a fever pitch and it's bringing me out the dark C G Bb G Bb C G See how I leave, with every piece of you Bb G Bb C G There's a fire starting in my heart, Bb G Bb Reaching a fever pitch and it's bringing me out the dark They keep me thinking that we almost had it all The scars of your love, they leave me breathless Rolling in the deep Inside of your hand To the beat C G Baby, I have no story to be told, Bb G Bb C G Bb G Bb They keep me thinking that we almost had it all The scars of your love, they leave me breathless Rolling in the deep Inside of your hand To the beat We could have had it all Rolling in the deep You had my heart inside of your hand And you played it with a beating Throw your soul through every open door Count your blessings to find what look for C Turn my sorrow into treasured gold C We could have had it all We could have had it all yeah It all, it all Rolling in the deep Inside of your hand To the beat Rolling in the deep Inside of your hand But you played it, you played it, you played it,",Ab Bb Gm Ab Ab Bb Gm G Cm Bb Ab Bb Cm Bb Ab Bb Ab Bb Gm Ab Ab Bb Gm G Cm Bb Ab Bb Cm Bb Ab Bb Ab Bb Cm Bb Ab Bb C C Cm Bb Ab Bb Cm Bb Ab Cm Bb Ab Bb Cm Bb Ab Bb Cm Bb Ab Bb Cm Bb Ab Bb Cm
https://tabs.ultimate-guitar.com/tab/ed-sheeran/the-a-team-chords-989712,"White lips, pale face, breathing in snowflakes Asus Burnt lungs, sour taste Light窶冱 gone, day窶冱 end, struggling to pay rent Long nights, strange men And they say she窶冱 in the Class Team, stuck in her daydream Been this way since , but lately her face seems, slowly sinking, wasting Crumbling like pastries, and they scream the worst things in life come free to us Cos she's just under the upperhand, and go mad for a couple of grams And she don窶冲 want to go outside tonight And in a pipe she flies to the Motherland, or sells love to another man It窶冱 too cold outside for angels to fly, for angels to fly Ripped gloves, raincoat, tried to swim and stay afloat Asus Dry house, wet clothes Loose change, bank notes, wearyeyed, dry throat Call girl, no phone And they say she窶冱 in the Class Team, stuck in her daydream Been this way since , but lately her face seems, slowly sinking, wasting Crumbling like pastries, and they scream the worst things in life come free to us Cos she's just under the upperhand, and go mad for a couple of grams And she don窶冲 want to go outside tonight And in a pipe she flies to the Motherland, or sells love to another man It窶冱 too cold outside for angels to fly An angel will die, covered in white Closed eye and hoping for a better life slide Dadd This time, we窶冤l fade out tonight, straight down the line Straight down the line And they say she窶冱 in the Class Team, stuck in her daydream Been this way since , but lately her face seems, slowly sinking, wasting Crumbling like pastries, and they scream the worst things in life come free to us And we're all under the upperhand, and go mad for a couple of grams And we don窶冲 want to go outside tonight And in a pipe we'll fly to the Motherland, or sell love to another man It窶冱 too cold outside for angels to fly, for angels to flyyyyy Flyyyy, flyyyyyy, angels to fly, fly, flyyy Or angels to die Thanks for using my tab! comwatch?vZfNtf_tEyU",G G F Cadd9 C G D F C G G G G F Em Cadd9 G G G F Em Cadd9 G G G F Em Cadd9 G Am7 C G A D F Am7 C G D F Em Cadd9 G Em Cadd9 G Em Cadd9 G Em Cadd9 G D F Em Cadd9 G Em Cadd9 G G F G G F Em Cadd9 G G G F Em Cadd9 G Am7 C G A D F Am7 C G D F Em Cadd9 G Em Cadd9 G Em Cadd9 G Em Cadd9 G D F Am7 Am7 C Em G F G Am7 C Em C G D F Em C G D F Am7 C G A D F Am7 C G D F Em Cadd9 G Em Cadd9 G Em Cadd9 G Em Cadd9 G D F Em Cadd9 G Em Cadd9 G G F Em Cadd9 G G F Em Cadd9 G D F G
https://tabs.ultimate-guitar.com/tab/christina-perri/jar-of-hearts-chords-963934,I know I can't take one more step towards you 'Cause all thats waiting is regret And don't you know I'm not your ghost anymore You lost the love I loved the most I learned to live half alive And now you want me one more time And who do you think you are? Running 'round leaving scars Collecting your jar of hearts Tearing love apart You're gonna catch a cold From the ice inside your soul Don't come back for me Who do you think you are? I hear you're asking all around If I am anywhere to be found But I have grown too strong To ever fall back in your arms I learned to live half alive And now you want me one more time And who do you think you are? Running 'round leaving scars Collecting your jar of hearts Tearing love apart You're gonna catch a cold From the ice inside your soul Don't come back for me Who do you think you are? It took so long just to feel alright Remember how to put back the light in my eyes I wish I had missed the first time that we kissed 'Cause you broke all your promises And now you're back You don't get to get me back Who do you think you are? Running 'round leaving scars Collecting your jar of hearts And tearing love apart You're gonna catch a cold From the ice inside your soul So don't come back for me Don't come back at all And who do you think you are? Running 'round leaving scars Collecting your jar of hearts Tearing love apart You're gonna catch a cold From the ice inside your soul Don't come back for me Don't come back at all Gdim Who do you think you are? Gdim Who do you think you are? Gdim Who do you think you are?,Bm D A Em Bm D A G D F Em G Bm A Em G Asus4 A D A Bm G Gm D A Bm G Gm D A C Bm D A Em Bm D A G D F Em G Bm A Em G Asus4 A D A Bm G Gm D A Bm G Gm D Bm F Bm7 A E G Bm F Bm7 A E G Bm F Bm7 A E G Bm F Bm7 A E G G F D A Bm G Gm D A Bm G Gm D A Bm G Gm D A Bm G Gm D D D D
https://tabs.ultimate-guitar.com/tab/coldplay/fix-you-chords-202594,"When you try your best, but you don't succeed When you get what you want, but not what you need When you feel so tired, but you can't sleep When the tears come streaming down your face When you lose something you can't replace When you love someone, but it goes to waste Could it be wo rse? Lights will gu ide you home And ig n it e your bones And I will try to fix you And high up above or down below When you're too in love to let it go If you never try, then you'll never know Just what you're wor th Lights will gu ide you home And ig n it e your bones And I will try to fix you Tears stream, down your face When you lose something you cannot replace Tears stream down your face Tears stream, down your face I promise you I will learn from my mistakes Tears stream down your face Lights will gu ide you home And ig n it e your bones And I will try to fix you",C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G F C G Gsus4 F C G Gsus4 F C G Gsus4 C Em Am7 G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G C Em Am7 Em G F C G Gsus4 F C G Gsus4 F C G Gsus4 C F C G Am7 F C G C F C Em Am7 F C G C F C G Am7 F C G C F C Em Am7 F C G F C G Gsus4 F C G Gsus4 F C G Gsus4 C
https://tabs.ultimate-guitar.com/tab/snow-patrol/chasing-cars-chords-355425,"If I lay here, if I just lay here I don't quite know how to say how I feel If I lay here, if I just lay here Forget what we're told, before we get too old If I lay here, if I just lay here Forget what we're told, before we get too old All that I am, all that I ever was Is here in your perfect eyes, they're all I can see I don't know where, confused about how as well If I lay here, if I just lay here",A E G D Dsus2 A B G D A E A E G D A A E G D A A E G Dmaj7 A A E G D A A E G D A A E G Dmaj7 A A E G Dmaj7 A A E G D A A E G D A A E G Dmaj7 A A E G Dmaj7 A A E G Dmaj7 A A E G Dmaj7 A A E G Dmaj7 A B G D A E
https://tabs.ultimate-guitar.com/tab/adele/make-you-feel-my-love-chords-752102,"When the rain is blowing in your face And the whole world is on your case I could offer you a warm embrace To make you feel my love When evening shadows and the stars appear And there is no one there to dry your tears I could hold you for a million years To make you feel my love I know you haven't made your mind up yet But I would never do you wrong I've known it from the moment that we met No doubt in my mind where you belong I'd go hungry, I'd go black and blue I'd go crawling down the avenue No, there's nothing that I wouldn't do To make you feel my love The storms are raging on the rollin' sea And on the highway of regret The winds of change are blowing wild and free You ain't seen nothing like me yet I could make you happy, make your dreams come true Nothing that I wouldn't do Go to the ends of the earth for you To make you feel my love To make you feel my love",G D F C Cm G A7 D7 G G D F C Cm G A7 D7 G G D F C Cm G A7 D7 G C G B7 C G C G A7 D G D F C Cm G A7 D7 G G D F C Cm G A7 D7 G C G B7 C G C G Am7 D7 G D F C Cm G A7 D7 G A7 D7 G
https://tabs.ultimate-guitar.com/tab/misc-soundtrack/a-star-is-born-shallow-chords-2480119,"Are you happy in this modern world? Or do you need more? Is there something else you窶决e searching for? I窶冦 fallin' In all the good times I find myself longin' for change And in the bad times I fear myself Aren窶冲 you tired tryin' to fill that void Or do you need more? Ain窶冲 it hard keeping it so hardcore I窶冦 falling In all the good times I find myself longin' for change And in the bad times I fear myself I窶冦 off the deep end, watch as I dive in I窶冤l never meet the ground Crash through the surface, where they can窶冲 hurt us We窶决e far from the shallow now In the shahashahalow In the shahashalalalalow In the shahashahahalow We窶决e far from the shallow now Wooaaaah Woaaaaaaaaaaaaaaaaaaaaaaahhhhh I窶冦 off the deep end, watch as I dive in I窶冤l never meet the ground Crash through the surface, where they can窶冲 hurt us We窶决e far from the shallow now In the shahashahalow In the shahashalalalalow In the shahashahahalow We窶决e far from the shallow now",Em7 D F G C Cadd9 D Am Em Bm A B G D A E Em7 D F G C Cadd9 G D B G D A E Em7 D F G B G D A E Em7 D F G C G D Em7 D F G C G D Em7 D F G C G D Em7 D F G C G D Em7 D F G Em7 D F G Em7 D F G C G D Em7 D F G C G D Em7 D F G C G D Em7 D F G C G D Am Am G D F G D Em Am Am G D F G D Em Am D F G D Em Am Am G D F D G D Em Bm D A Em Bm D A Am D F G D Em Am D F G D Em Am Am G D F G D Em Am Am G D F D G D Em
https://tabs.ultimate-guitar.com/tab/misc-cartoons/frozen-let-it-go-chords-1445224,"The snow glows white on the mountain tonight Not a footprint to be seen kingdom of isolation And it looks like I'm the queen The wind is howling like this swirling storm inside Couldn't keep it in, heaven knows I've tried Don't let them in, don't let them see Be the good girl you always have to be Conceal, don't feel, don't let them know Well, now they know Let it go, let it go Can't hold it back anymore Let it go, let it go Turn away and slam the door I don't care what they're going to say Let the storm rage on The cold never bothered me anyway It's funny how some distance makes everything seem small And the fears that once controlled me can't get to me at all It's time to see what I can do To test the limits and break through No right, no wrong, no rules for me I'm free Let it go, let it go I am one with the wind and sky Let it go, let it go You'll never see me cry Here I stand and here I'll stay Let the storm rage on My power flurries through the air into the ground My soul is spiraling in frozen fractals all around And one thought crystallizes like an icy blast I'm never going back, the past is in the past Let it go, let it go And I'll rise like the break of dawn Let it go, let it go That perfect girl is gone Here I stand in the light of day Let the storm rage on The cold never bothered me anyway",Em C D Asus4 Am Em C A D Asus4 A Em C D Asus4 Am Em D A D C D C Cadd9 G D F Em7 Cadd9 G D F Em7 Cadd9 G D F Em7 Cadd9 Bm7 Bb C G D F Em C D Am Em D Asus4 A D Cadd9 D Cadd9 G D F Em7 Cadd9 G D F Em7 Cadd9 G D F Em7 Cadd9 Bm7 Bb C C C D Em C D Am C G D F Em7 Cadd9 G D F Em7 Cadd9 G D F Em7 Cadd9 Cm Bm7 Bb C
https://tabs.ultimate-guitar.com/tab/rihanna/stay-chords-1195964,"All along it was a fever cold sweat hot headed believer I threw my hands in the air, said show me something He said if you dare come a little closer Round and around and around and around we go Ohhhh now tell me now tell me now tell me now you know Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you It takes me all the way I want you to stayyyyy It's not much of a life you're living It's not just something you take, it's given Round and around and around and around we go Ohhhhh now tell me now tell me now tell me now you know Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you It takes me all the way I want you to stayyyyyyyyyy Ooooohhhh the reason I hold on Ooooohhhh cause I need this hole gone Funny you're the broken one But I'm the only one who needed saving Cause when you never see the light It's hard to know which one of us is caving Not really sure how to feel about it Something in the way you move Makes me feel like I can't live without you It takes me all the way I want you to stayyyyyyyyyy Stayyyyyyyyyyy I want you to stay Ohhhhhh",C Dm Am Am7 G Am Am7 G Am Am7 G C Dm Am Am7 G Am Am7 G Am Am7 G C Dm Am Am7 G Am Am7 G Am Am7 G C Dm Am Am7 G Am Am7 G Am A Am7 G C Dm Am Am7 G Am Am7 G Am Am7 G C Dm Am Am7 G Am Am7 G Am F Dm Am F Dm G C Dm Am F C Dm Am F C Dm Am Am7 G Am Am7 G Am Am7 G C Dm Am Am7 G Am Am7 G Am Am7 G C Dm Am Am7 G Am Am7 G Am Am7 G F Dm Am F Dm G C Dm Am F C Dm Am F C Dm Am Am7 G Am Am7 G Am Am7 G F Am Dm Em F Am Dm Dm F Am Dm F G C Dm Am F C Dm Am F C Dm Am F C Dm Am F C Dm Am F
